lon,lat,cap_sp
136.0,33.0,0.0
136.0,33.25,0.0
136.0,33.5,0.0
136.0,33.75,0.0
136.0,34.0,0.0
136.0,36.5,37.89764497687804
136.0,36.75,0.0
136.0,37.0,0.0
136.0,37.25,0.0
136.0,37.5,0.0
136.0,37.75,0.0
136.0,38.0,0.0
136.0,38.25,0.0
136.0,38.5,0.0
136.0,38.75,0.0
136.0,39.0,0.0
136.0,39.25,0.0
136.0,39.5,0.0
136.0,39.75,0.0
136.0,40.0,0.0
136.0,40.25,0.0
136.0,40.5,0.0
136.0,40.75,0.0
136.0,41.0,0.0
136.25,30.5,0.0
136.25,30.75,0.0
136.25,31.0,0.0
136.25,31.25,0.0
136.25,31.5,0.0
136.25,31.75,0.0
136.25,32.0,0.0
136.25,32.25,0.0
136.25,32.5,0.0
136.25,32.75,0.0
136.25,33.0,0.0
136.25,33.25,0.0
136.25,33.5,0.0
136.25,33.75,0.0
136.25,34.0,0.0
136.25,34.25,0.0
136.25,36.75,0.0
136.25,37.0,0.0
136.25,37.25,0.0
136.25,37.5,0.0
136.25,37.75,0.0
136.25,38.0,0.0
136.25,38.25,0.0
136.25,38.5,0.0
136.25,38.75,0.0
136.25,39.0,0.0
136.25,39.25,0.0
136.25,39.5,0.0
136.25,39.75,0.0
136.25,40.0,0.0
136.25,40.25,0.0
136.25,40.5,0.0
136.25,40.75,0.0
136.25,41.0,0.0
136.25,41.25,0.0
136.25,41.5,0.0
136.5,30.5,0.0
136.5,30.75,0.0
136.5,31.0,0.0
136.5,31.25,0.0
136.5,31.5,0.0
136.5,31.75,0.0
136.5,32.0,0.0
136.5,32.25,0.0
136.5,32.5,0.0
136.5,32.75,0.0
136.5,33.0,0.0
136.5,33.25,0.0
136.5,33.5,0.0
136.5,33.75,0.0
136.5,34.0,0.0
136.5,34.25,0.0
136.5,34.75,0.0
136.5,37.0,0.0
136.5,37.25,0.0
136.5,37.5,0.0
136.5,37.75,0.0
136.5,38.0,0.0
136.5,38.25,0.0
136.5,38.5,0.0
136.5,38.75,0.0
136.5,39.0,0.0
136.5,39.25,0.0
136.5,39.5,0.0
136.5,39.75,0.0
136.5,40.0,0.0
136.5,40.25,0.0
136.5,40.5,0.0
136.5,40.75,0.0
136.5,41.0,0.0
136.5,41.25,0.0
136.5,41.5,0.0
136.5,41.75,0.0
136.75,30.5,0.0
136.75,30.75,0.0
136.75,31.0,0.0
136.75,31.25,0.0
136.75,31.5,0.0
136.75,31.75,0.0
136.75,32.0,0.0
136.75,32.25,0.0
136.75,32.5,0.0
136.75,32.75,0.0
136.75,33.0,0.0
136.75,33.25,0.0
136.75,33.5,0.0
136.75,33.75,0.0
136.75,34.0,0.0
136.75,34.25,0.0
136.75,34.75,0.0
136.75,37.75,28.288887414244893
136.75,38.0,0.0
136.75,38.25,0.0
136.75,38.5,0.0
136.75,38.75,0.0
136.75,39.0,0.0
136.75,39.25,0.0
136.75,39.5,0.0
136.75,39.75,0.0
136.75,40.0,0.0
136.75,40.25,0.0
136.75,40.5,0.0
136.75,40.75,0.0
136.75,41.0,0.0
136.75,41.25,0.0
136.75,41.5,0.0
136.75,41.75,0.0
136.75,42.0,0.0
136.75,42.25,0.0
137.0,30.5,0.0
137.0,30.75,0.0
137.0,31.0,0.0
137.0,31.25,0.0
137.0,31.5,0.0
137.0,31.75,0.0
137.0,32.0,0.0
137.0,32.25,0.0
137.0,32.5,0.0
137.0,32.75,0.0
137.0,33.0,0.0
137.0,33.25,0.0
137.0,33.5,0.0
137.0,33.75,0.0
137.0,34.0,0.0
137.0,34.25,0.0
137.0,34.5,0.0
137.0,37.0,0.0
137.0,37.25,0.0
137.0,37.75,22.83507424773236
137.0,38.0,0.0
137.0,38.25,0.0
137.0,38.5,0.0
137.0,38.75,0.0
137.0,39.0,0.0
137.0,39.25,0.0
137.0,39.5,0.0
137.0,39.75,0.0
137.0,40.0,0.0
137.0,40.25,0.0
137.0,40.5,0.0
137.0,40.75,0.0
137.0,41.0,0.0
137.0,41.25,0.0
137.0,41.5,0.0
137.0,41.75,0.0
137.0,42.0,0.0
137.0,42.25,0.0
137.0,42.5,0.0
137.25,30.5,0.0
137.25,30.75,0.0
137.25,31.0,0.0
137.25,31.25,0.0
137.25,31.5,0.0
137.25,31.75,0.0
137.25,32.0,0.0
137.25,32.25,0.0
137.25,32.5,0.0
137.25,32.75,0.0
137.25,33.0,0.0
137.25,33.25,0.0
137.25,33.5,0.0
137.25,33.75,0.0
137.25,34.0,0.0
137.25,34.25,0.0
137.25,34.5,0.0
137.25,34.75,15.014929981707748
137.25,37.0,0.0
137.25,37.25,0.0
137.25,37.5,0.0
137.25,37.75,16.109206985409894
137.25,38.0,0.0
137.25,38.25,0.0
137.25,38.5,0.0
137.25,38.75,0.0
137.25,39.0,0.0
137.25,39.25,0.0
137.25,39.5,0.0
137.25,39.75,0.0
137.25,40.0,0.0
137.25,40.25,0.0
137.25,40.5,0.0
137.25,40.75,0.0
137.25,41.0,0.0
