lon,lat,cap_sp
139.75,38.75,7.52431606097415
139.75,39.0,8.729789952712759
139.75,42.5,12.154598855129992
139.75,42.75,0.0
140.0,35.25,7.351625769759813
140.0,35.5,6.630078891785261
140.0,35.75,7.4634502517278
140.0,36.0,7.95719532598974
140.0,36.25,7.261901086793925
140.0,36.5,4.840939141609558
140.0,36.75,4.377982929510346
140.0,37.0,5.611720476747789
140.0,37.25,6.868374544970213
140.0,37.5,6.249498927253379
140.0,37.75,0.0
140.0,38.0,5.027189240315821
140.0,38.25,7.034305052073739
140.0,38.5,0.0
140.0,38.75,0.0
140.0,39.0,7.044580020689224
140.0,39.25,0.0
140.0,39.5,14.204839789575843
140.0,39.75,16.78493301060973
140.0,40.0,13.255262482026623
140.0,40.25,12.866787055832589
140.0,40.5,0.0
140.0,40.75,0.0
140.0,41.75,0.0
140.0,42.25,0.0
140.0,42.5,11.679588723168115
140.0,42.75,0.0
140.25,35.5,8.68380698939407
140.25,35.75,9.37865617280178
140.25,36.0,9.720753520768211
140.25,36.25,8.124891475767024
140.25,36.5,8.017273032726454
140.25,36.75,6.446160806170832
140.25,37.0,7.88123241924266
140.25,37.25,9.402592027439521
140.25,37.5,8.094205493451007
140.25,37.75,5.736302910368984
140.25,38.0,0.0
140.25,38.25,6.441749745684376
140.25,38.5,4.3936207946149715
140.25,38.75,5.704109417898289
140.25,39.0,6.200788342597252
140.25,39.25,7.879420089003138
140.25,39.5,11.218200641585128
140.25,39.75,14.296033874639209
140.25,40.0,0.0
140.25,40.25,12.072244462230765
140.25,40.5,12.497498447481078
140.25,40.75,15.57766755824432
140.25,41.0,12.886365433949468
140.25,41.25,0.0
140.25,41.75,0.0
140.25,42.0,0.0
140.25,42.25,0.0
140.25,42.75,8.968689395897227
140.25,43.0,0.0
140.5,36.0,11.189427832156685
140.5,36.75,7.781838079494263
140.5,37.0,8.645086016072968
140.5,37.25,10.566242823103211
140.5,37.5,8.258565385859326
140.5,37.75,6.959373335644737
140.5,38.0,5.247588295835745
140.5,38.25,6.105747900856735
140.5,38.5,5.030531900656228
140.5,38.75,4.621614498046845
140.5,39.0,0.0
140.5,39.25,0.0
140.5,39.5,7.039094878479248
140.5,39.75,11.857520628415262
140.5,40.0,0.0
140.5,40.25,0.0
140.5,40.5,0.0
140.5,40.75,16.435994154411755
140.5,41.0,14.54299630683328
140.5,41.25,0.0
140.5,42.0,0.0
140.5,42.75,0.0
140.5,43.0,13.514276054875427
140.5,43.25,0.0
140.75,37.25,10.258999157374872
140.75,37.5,9.590126266373664
140.75,37.75,7.654027474483116
140.75,38.0,8.122048890695554
140.75,38.25,7.6743499257154895
140.75,38.5,5.42874766897683
140.75,38.75,5.315500852738822
140.75,39.0,4.423279109916826
140.75,39.25,0.0
140.75,39.5,0.0
140.75,39.75,11.319273906108206
140.75,40.0,0.0
140.75,40.25,12.585064364221527
140.75,40.5,15.509484528121458
140.75,40.75,0.0
140.75,41.0,0.0
140.75,41.5,0.0
140.75,42.0,0.0
140.75,42.75,9.863452894973335
140.75,43.0,15.10036972414755
140.75,43.25,0.0
141.0,38.75,6.632585592776684
141.0,39.0,5.487202875311367
141.0,39.25,5.381958600554506
141.0,39.5,7.145757828798939
141.0,39.75,11.000136243052838
141.0,40.0,12.363831131447181
141.0,40.25,13.000857848940978
141.0,40.5,16.021608723913218
141.0,40.75,17.17117120336603
141.0,41.5,14.805673212762795
141.0,42.75,0.0
141.0,43.0,0.0
141.0,43.25,0.0
141.25,38.75,0.0
141.25,39.0,9.81783064987674
141.25,39.25,9.994065944293606
141.25,39.5,0.0
141.25,39.75,0.0
141.25,40.0,0.0
141.25,40.25,14.209323370259783
141.25,40.5,17.31432955410616
141.25,40.75,17.970259766633358
141.25,41.0,18.244714719975825
141.25,41.25,17.33132419407534
141.25,42.75,14.478767013582472
141.25,43.0,15.430565773937834
141.25,43.25,15.036501038292586
141.25,43.75,0.0
141.5,39.25,13.020168807733592
141.5,39.5,0.0
141.5,39.75,0.0
141.5,40.0,0.0
141.5,40.25,15.146817093449238
141.5,40.5,17.423199944656314
141.5,43.0,14.649446966157623
141.5,43.25,15.236244277063863
141.5,43.5,13.816087379302942
141.5,43.75,0.0
141.5,44.0,0.0
141.5,45.25,4.410653781792598
141.75,39.5,13.424857773131663
141.75,39.75,12.55813195175251
141.75,40.0,0.0
141.75,42.75,12.584331361193579
141.75,43.0,13.155477378646456
141.75,43.25,13.219473599621265
141.75,43.5,12.236203368508146
141.75,43.75,10.186289523180733
141.75,44.0,9.473182607631172
141.75,44.25,0.0
141.75,44.5,0.0
141.75,44.75,5.632793361718613
141.75,45.0,5.675962313175232
141.75,45.25,5.084813040148197
141.75,45.5,3.1687127193955904
142.0,42.75,10.393764375239469
142.0,43.0,0.0
142.0,43.25,0.0
142.0,43.5,0.0
142.0,43.75,0.0
142.0,44.0,6.6278769602905205
142.0,44.25,6.494816913617193
142.0,44.5,0.0
142.0,44.75,0.0
142.0,45.0,5.371384276942566
142.0,45.25,4.305469086381832
142.25,42.5,9.882524051381312
142.25,42.75,9.281775009654856
142.25,43.0,0.0
142.25,43.25,0.0
142.25,43.5,8.250413928978237
142.25,43.75,6.498918887972887
142.25,44.0,5.1981628270546185
142.25,44.25,4.68606413401271
142.25,44.5,4.449747862783836
142.25,44.75,4.292818701296712
142.25,45.0,4.493437305076925
142.25,45.25,3.259162774613491
